Distance,Log_Entropy
178.0,11.070147821978084
170.0,11.075086947327025
220.0,11.055435215792679
270.0,11.043001832524663
320.0,11.038013811051906
370.0,11.039411682337978
410.0,11.045877463550125
460.0,11.0483152650012
510.0,11.057313773171472
550.0,11.067684689750315
600.0,11.078968285460816
640.0,11.09111753752189
690.0,11.103979305025408
740.0,11.126954112933026
706.0,11.110460850874302
666.0,11.1014020422781
626.0,11.087849311212949
586.0,11.077701934697789
546.0,11.06899495838682
506.0,11.05901563302125
466.0,11.049094744062343
426.0,11.047965097076188
376.0,11.041705095796598
336.0,11.036146937843293
286.0,11.040775534066068
236.0,11.047726275896391
186.0,11.065981896915524
162.0,11.083126679846611
212.0,11.055545816909865
262.0,11.044376776784246
302.0,11.037080810099484
352.0,11.038013811051906
402.0,11.040567065427815
442.0,11.048012854468643
492.0,11.05513495108338
532.0,11.060667446852031
582.0,11.073862207431128
622.0,11.083833426230909
672.0,11.097561524682817
712.0,11.117806648916208
734.0,11.124745111092249
694.0,11.110565530815478
654.0,11.092138575564253
604.0,11.081342228707005
564.0,11.07003882421243
514.0,11.057613384467482
474.0,11.056777402494934
424.0,11.04416905761981
384.0,11.037836929473661
334.0,11.044009244281447
284.0,11.043001832524663
244.0,11.047758122015944
194.0,11.065278062553428
154.0,11.086900442896702
194.0,11.062834260914231
244.0,11.051001110312399
284.0,11.042585779263845
334.0,11.039074443995599
384.0,11.043065825357488
434.0,11.049619357172213
484.0,11.05546681736012
524.0,11.066091337751136
564.0,11.071703637149945
614.0,11.081588549294494
654.0,11.093006399891914
704.0,11.109024133525745
732.0,11.12257554467091
692.0,11.108634667089833
652.0,11.092138575564253
612.0,11.08265011235333
572.0,11.074885510929885
532.0,11.062661715954077
492.0,11.055988099093101
442.0,11.048028773092637
402.0,11.043225789525856
362.0,11.04138465486714
312.0,11.035276685898795
272.0,11.041961374629368
222.0,11.05581436870643
172.0,11.074280958164245
166.0,11.076820720729952
216.0,11.055909134477105
266.0,11.04643565502429
316.0,11.038656753177118
366.0,11.042921835724492
416.0,11.04814019636589
466.0,11.051778499434786
506.0,11.060101418000894
556.0,11.066560234289891
596.0,11.083218892489029
636.0,11.089011213193535
686.0,11.110535623378992
736.0,11.123166369183682
700.0,11.110804758112454
660.0,11.096151653839017
620.0,11.084324781459907
580.0,11.074637533494561
530.0,11.0592517735417
520.0,11.059723887361372
510.0,11.058716441623133
500.0,11.0584329145444
470.0,11.05003249495954
430.0,11.04879256919622
390.0,11.044568479262589
340.0,11.040791568315225
300.0,11.043337749220482
250.0,11.052460200543187
210.0,11.054360167865322
160.0,11.082527090316852
178.0,11.066232029799922
228.0,11.057392626952947
278.0,11.044951774004963
328.0,11.039363512394406
378.0,11.043881375219193
428.0,11.045765787856224
478.0,11.05117567885083
528.0,11.060714601464154
568.0,11.068059227434745
608.0,11.07736190903803
648.0,11.092519292992764
698.0,11.110221541281334
738.0,11.12558510672061
708.0,11.111058874424351
668.0,11.099740636346844
628.0,11.08473917472504
588.0,11.073225991189258
538.0,11.060290129885585
488.0,11.056414400305043
448.0,11.045957224268014
408.0,11.039796958376968
358.0,11.034970305936874
318.0,11.043177802962084
308.0,11.045127401674756
298.0,11.04120836857775
288.0,11.046276203537067
258.0,11.0431937987392
228.0,11.052016354930764
188.0,11.064636359671136
160.0,11.082742368949742
200.0,11.05966095172877
250.0,11.04828343661983
300.0,11.041320554357519
350.0,11.042217587800128
400.0,11.04096792808962
450.0,11.052206598601773
500.0,11.061123181653699
540.0,11.064511101325635
590.0,11.075830361179467
640.0,11.093189003824492
680.0,11.102518164322746
720.0,11.11767302953823
726.0,11.119512437886206
686.0,11.10682015197464
636.0,11.090385406071599
596.0,11.082665489043805
546.0,11.067310011734849
506.0,11.056161799302767
466.0,11.05336313514178
416.0,11.044248954712396
376.0,11.042921835724492
326.0,11.041512843561073
276.0,11.040422715523396
236.0,11.047105073770698
186.0,11.068137238465544
162.0,11.08582805673495
212.0,11.057424166724601
252.0,11.048458480182255
312.0,11.04075949955981
372.0,11.042889835212481
422.0,11.046260256989893
472.0,11.047519251395098
522.0,11.057928667831016
572.0,11.06834003866904
622.0,11.081942528875107
672.0,11.100903910262819
722.0,11.117643333918332
724.0,11.120771370921736
684.0,11.103873933326645
644.0,11.092138575564253
594.0,11.077454654775659
554.0,11.065637862008225
504.0,11.053347301208076
464.0,11.052555284692732
414.0,11.044792085716162
364.0,11.04493580632355
314.0,11.041416703581188
264.0,11.044616399140562
224.0,11.045989126773959
174.0,11.073225991189258
174.0,11.071983426998507
224.0,11.055372009661664
274.0,11.042377687702809
314.0,11.040534989471949
364.0,11.041544888167167
414.0,11.037949494097935
464.0,11.051572312231935
514.0,11.056966742645077
554.0,11.065043340971267
604.0,11.079415757636284
644.0,11.08876671441481
694.0,11.108724557423686
734.0,11.120060638837803
702.0,11.10808016474147
662.0,11.097410021008562
612.0,11.080125130642005
572.0,11.071967885171565
522.0,11.060321578404363
482.0,11.05272958215556
432.0,11.04664290395491
382.0,11.047375901629389
342.0,11.039459849961315
292.0,11.043241784535413
242.0,11.048713034316156
192.0,11.062881313464096
156.0,11.086532897179067
206.0,11.058369897608577
256.0,11.043865390436705
296.0,11.04290583559649
346.0,11.036774982471208
396.0,11.041961374629368
446.0,11.046451598774738
486.0,11.056461755890249
536.0,11.064401487401424
576.0,11.073939767093938
626.0,11.089698545683305
666.0,11.102593533064349
716.0,11.119319755374512
730.0,11.11945315491374
690.0,11.107270338809778
650.0,11.090614254734977
600.0,11.08052585812186
560.0,11.071423768997114
500.0,11.052808798233297
450.0,11.048378918724966
400.0,11.044855964091758
350.0,11.040278344779075
300.0,11.034954178075186
250.0,11.048426656358938
200.0,11.05992840081671
150.0,11.09486132128555
198.0,11.062002633937281
248.0,11.046802296986584
298.0,11.03886562039456
348.0,11.037965573724245
398.0,11.042553767995877
438.0,11.047678504815401
488.0,11.050778888089262
528.0,11.060463084501153
578.0,11.074962991269288
618.0,11.083003716428074
658.0,11.097500925967491
708.0,11.114758659343176
738.0,11.126159434294548
698.0,11.10861968458191
658.0,11.097834173467431
618.0,11.081450001429832
578.0,11.074311969762586
538.0,11.068106034783508
488.0,11.053917164931095
448.0,11.051128072271592
408.0,11.047200668449333
358.0,11.043593610033597
318.0,11.038383553281484
268.0,11.039122627865256
218.0,11.055119145179875
178.0,11.070101110104696
160.0,11.082404053144092
210.0,11.058354142754112
260.0,11.044999675519458
310.0,11.03735436608764
360.0,11.040085818025284
410.0,11.042457728043182
460.0,11.048569855589088
500.0,11.055703797289029
550.0,11.068714331026928
590.0,11.075334813356704
640.0,11.08794108941569
690.0,11.106940221615176
730.0,11.124907270465785
716.0,11.117866029575945
676.0,11.101492585082273
636.0,11.090812547889174
586.0,11.074931999853908
546.0,11.064041242744421
496.0,11.055451016701232
446.0,11.045861510643107
406.0,11.037708268671606
356.0,11.03650126792157
316.0,11.04375348980435
266.0,11.047853654290003
216.0,11.053521460691103
166.0,11.078443407791571
182.0,11.072154371154577
232.0,11.051540587350107
272.0,11.042377687702809
322.0,11.043945311794133
372.0,11.043465687810134
422.0,11.047471470423064
472.0,11.049603463848204
522.0,11.055514217838875
572.0,11.069353423226037
612.0,11.081188247523201
662.0,11.09872733478783
712.0,11.115517808239794
734.0,11.125540914010928
684.0,11.101613296070136
644.0,11.092930305077738
604.0,11.08794108941569
554.0,11.061908443893099
514.0,11.05516656214093
464.0,11.050683634874394
414.0,11.046387822247667
374.0,11.042825831116199
334.0,11.042041448297185
284.0,11.043257779289133
244.0,11.04998483392481
194.0,11.063194940564049
154.0,11.089668007602317
204.0,11.062520520657214
254.0,11.04633998718296
304.0,11.042937835596494
354.0,11.040374594257798
394.0,11.043385728109781
444.0,11.046260256989893
494.0,11.051746781093652
544.0,11.064667671806156
584.0,11.076078043033393
634.0,11.084155905330146
674.0,11.10348245549284
714.0,11.115993842880304
722.0,11.11857832259591
682.0,11.103527633834352
632.0,11.088399854123322
592.0,11.079570011971137
542.0,11.060557410775806
492.0,11.05049310122081
452.0,11.053283962966008
402.0,11.042041448297185
352.0,11.037627847263384
302.0,11.03830318616445
262.0,11.045143366297152
212.0,11.06051024875066
162.0,11.082188701658872
186.0,11.067606643406357
236.0,11.048331178812
276.0,11.043465687810134
326.0,11.037547419387037
376.0,11.0426658029509
426.0,11.043081822925858
476.0,11.05456578110754
516.0,11.056730061855353
566.0,11.070848238365333
616.0,11.084063779055668
656.0,11.095681254825768
696.0,11.107870272835031
740.0,11.12986254355045
700.0,11.112447898373103
660.0,11.09672797028302
610.0,11.08037175117133
570.0,11.071532615919574
520.0,11.061468773011072
480.0,11.053283962966008
430.0,11.048347092369557
390.0,11.046371877480341
340.0,11.035728022184221
300.0,11.043705528557028
250.0,11.047662580614597
200.0,11.059157324024897
160.0,11.07825809105385
188.0,11.064965088199122
238.0,11.04950809859923
288.0,11.038592477563263
338.0,11.040502912487183
388.0,11.041608974298951
438.0,11.046674784593801
488.0,11.056130219690564
528.0,11.063994244741828
578.0,11.069431333364523
618.0,11.086670742654508
658.0,11.09872733478783
708.0,11.112477748673847
738.0,11.128526890973765
698.0,11.110490760547092
648.0,11.09049220863191
608.0,11.08246557362274
568.0,11.072154371154577
528.0,11.061201735632105
478.0,11.051826075060216
438.0,11.050397820778638
388.0,11.045590272278766
338.0,11.042697810632745
298.0,11.047089140435771
248.0,11.046084828185627
208.0,11.057392626952947
158.0,11.085245422290907
180.0,11.071206039602785
230.0,11.052476048529304
280.0,11.04821977681779
330.0,11.034809015613943
380.0,11.047328113807309
430.0,11.04633998718296
480.0,11.050254883091284
520.0,11.059236032575047
560.0,11.06798121031775
610.0,11.08203485077085
650.0,11.093325934895127
690.0,11.109967212073245
740.0,11.130287816501435
706.0,11.112746361291302
666.0,11.100692506541325
616.0,11.081496186184253
576.0,11.07338120320919
526.0,11.063524143191238
476.0,11.05155644991683
436.0,11.04562218649336
386.0,11.042089489420396
346.0,11.043273773787027
306.0,11.040807602307288
256.0,11.042377687702809
206.0,11.05756608338822
156.0,11.084447582552992
182.0,11.066841466714719
232.0,11.047758122015944
272.0,11.047168804571816
322.0,11.037901253667622
372.0,11.037756518412273
412.0,11.04351366056162
462.0,11.049937170618398
502.0,11.060368749328214
552.0,11.066903952069735
592.0,11.077717387662826
642.0,11.089942816764351
682.0,11.102111074930848
732.0,11.121496389263907
704.0,11.109413448336603
664.0,11.102080913567551
624.0,11.083710549690956
574.0,11.076696979411022
534.0,11.070412481386326
494.0,11.056351256036153
444.0,11.046005077645276
404.0,11.04216955283066
354.0,11.039829058014245
304.0,11.043529650967377
264.0,11.039170809413337
254.0,11.043593610033597
244.0,11.047758122015944
234.0,11.051270885210688
214.0,11.052460200543187
174.0,11.074947495681656
164.0,11.080001797565458
184.0,11.067731514633067
194.0,11.061735739100111
204.0,11.056872077051217
224.0,11.053283962966008
264.0,11.045430685926252
304.0,11.03878529201209
354.0,11.041673056323964
394.0,11.04156091008515
444.0,11.050254883091284
484.0,11.055593213644238
524.0,11.0648242177762
574.0,11.072884439922198
614.0,11.08223485230999
664.0,11.101552942397598
714.0,11.115383882657577
732.0,11.121836522806571
692.0,11.107975224295076
652.0,11.093508480494004
612.0,11.080849405435773
592.0,11.075226379528342
582.0,11.07952373816904
572.0,11.071392667700188
542.0,11.065544013760773
512.0,11.058212337893119
472.0,11.05377472944226
422.0,11.047073206846969
382.0,11.043257779289133
332.0,11.04296983457253
292.0,11.04061517743257
242.0,11.046961664616168
192.0,11.063116543010013
156.0,11.083987000676421
236.0,11.049269645680628
316.0,11.041240422941955
386.0,11.043225789525856
436.0,11.046180520439412
496.0,11.055988099093101
556.0,11.064558075043848
606.0,11.081003438799703
656.0,11.094982835350951
716.0,11.118622824068176
730.0,11.124273225161915
680.0,11.100360210371758
640.0,11.093690992776065
590.0,11.072511705444603
550.0,11.065606580237674
510.0,11.056256532156192
460.0,11.058117790146436
410.0,11.041048081342682
370.0,11.040486873608941
340.0,11.03563132441303
340.0,11.042617789507126
340.0,11.04156091008515
340.0,11.045973175648207
340.0,11.039668549523
340.0,11.038672821435078
340.0,11.043721515895058
340.0,11.038640684660965
340.0,11.040903800861177
330.0,11.04184926072152
320.0,11.042537761977613
290.0,11.040149997728475
250.0,11.046467542270987
210.0,11.062002633937281
160.0,11.082865364506683
198.0,11.062457760792128
258.0,11.04817202930662
308.0,11.042585779263845
378.0,11.038704957176453
438.0,11.044344822797983
488.0,11.053901339767501
558.0,11.069010546486865
618.0,11.081788640105605
648.0,11.095134707171427
658.0,11.09219950009401
668.0,11.10141713331478
698.0,11.1048068393965
738.0,11.123786359460837
698.0,11.1127762026843
648.0,11.09388867683197
608.0,11.080926425083522
558.0,11.06834003866904
508.0,11.056556460333535
448.0,11.044568479262589
398.0,11.038512127235792
338.0,11.042601784513568
278.0,11.049301442688533
258.0,11.047758122015944
248.0,11.04828343661983
238.0,11.052444352305907
228.0,11.049190148737244
208.0,11.057298001669
168.0,11.076372085578825
170.0,11.074265452004424
220.0,11.054866216741466
270.0,11.047200668449333
330.0,11.042089489420396
390.0,11.041977389875884
450.0,11.05252359098076
520.0,11.06333604067481
590.0,11.07380015536943
650.0,11.094891701186208
680.0,11.101009595366602
680.0,11.105107591278466
680.0,11.104611302157315
680.0,11.102246789809177
680.0,11.102412638540438
680.0,11.099846444456379
680.0,11.104791799427783
680.0,11.104054563727232
680.0,11.103527633834352
680.0,11.103226406330002
680.0,11.106730090282321
690.0,11.109009156851915
700.0,11.109383506423912
730.0,11.128233101677333
716.0,11.117821494411714
666.0,11.09599993639729
616.0,11.082634735426408
566.0,11.07241850011319
516.0,11.060447362590311
466.0,11.05401211065386
416.0,11.044680288739356
366.0,11.039122627865256
316.0,11.043209794260454
266.0,11.041865277763653
216.0,11.057676449092979
156.0,11.091010801730992
202.0,11.057739509741578
252.0,11.048028773092637
312.0,11.046961664616168
372.0,11.044760144998133
422.0,11.044121116299975
472.0,11.052476048529304
522.0,11.063430096355843
572.0,11.067653471943677
622.0,11.083664467095577
662.0,11.095969590146566
712.0,11.114475691755969
714.0,11.116722332040936
654.0,11.09335636147579
604.0,11.080679941327094
544.0,11.060903197680215
484.0,11.054518335650037
424.0,11.047439615173316
374.0,11.046738542822618
324.0,11.037579591313817
274.0,11.048378918724966
214.0,11.05829112085398
154.0,11.091361462272316
204.0,11.060400195374662
274.0,11.04375348980435
344.0,11.041881294549245
404.0,11.044025226764646
464.0,11.051762640389974
524.0,11.062944046753538
584.0,11.07443600653965
634.0,11.089851222101203
694.0,11.107450356812064
742.0,11.127659964174779
692.0,11.107645339751674
652.0,11.098227868298459
602.0,11.081203646708584
552.0,11.062583276583748
502.0,11.058637692164496
462.0,11.047073206846969
452.0,11.048203861234047
442.0,11.047264393158612
422.0,11.050572494655016
382.0,11.04156091008515
342.0,11.036243585771075
292.0,11.045590272278766
252.0,11.045558357045623
192.0,11.06098176894046
166.0,11.081342228707005
226.0,11.050318413474711
256.0,11.046674784593801
266.0,11.044536531401494
276.0,11.041016020812398
306.0,11.042137528235768
346.0,11.035373417967163
406.0,11.04127247627871
466.0,11.051429542337106
526.0,11.062269457560602
586.0,11.073055230137888
646.0,11.08945421491932
696.0,11.107615344850805
740.0,11.127659964174779
700.0,11.113402666317693
670.0,11.101960259016467
660.0,11.102201553562873
650.0,11.091529126030663
630.0,11.09073628594461
590.0,11.075458723336263
550.0,11.064135232123691
500.0,11.054787163483244
450.0,11.046754481744669
400.0,11.039636444732963
350.0,11.039379569300081
290.0,11.035985837203375
230.0,11.051016981438853
170.0,11.076573222778281
188.0,11.065794256184425
258.0,11.047853654290003
318.0,11.03719345986344
368.0,11.039893254197803
428.0,11.043145810640238
458.0,11.047965097076188
468.0,11.052682049496653
478.0,11.051968788357373
508.0,11.059550804839914
548.0,11.068917014241554
598.0,11.077655574369858
658.0,11.094663829431445
718.0,11.1156368381462
708.0,11.113566675293825
648.0,11.093675784691447
598.0,11.083019087682292
548.0,11.064088238538305
498.0,11.05794442939015
448.0,11.047981016460426
398.0,11.04117631318603
348.0,11.040358553321328
298.0,11.043481678983007
238.0,11.046531313714157
178.0,11.073194945894171
180.0,11.06851160672349
230.0,11.052634514578285
290.0,11.038753158852273
350.0,11.04383342010517
400.0,11.043417712757153
460.0,11.048585765348932
510.0,11.05865344255235
560.0,11.065684782829349
610.0,11.082757744221691
660.0,11.095711609827516
710.0,11.116692608175642
736.0,11.123254962760704
726.0,11.119260460977815
716.0,11.11547316837192
686.0,11.103858879320397
656.0,11.096318516443219
616.0,11.085965999397002
576.0,11.07229421282296
526.0,11.065919353917192
476.0,11.051207415311266
426.0,11.042553767995877
376.0,11.044408729749485
326.0,11.038206737097521
266.0,11.045063540636354
206.0,11.056272320092631
152.0,11.093295507388659
212.0,11.057250685669086
272.0,11.047630731452227
332.0,11.041528865992477
382.0,11.040133953188832
422.0,11.047646656160207
432.0,11.043401720561343
442.0,11.047057273004283
482.0,11.052254153864961
532.0,11.058243851822278
592.0,11.07821175650294
642.0,11.09069052598609
692.0,11.110131785417224
742.0,11.128541578173136
724.0,11.119897691565697
714.0,11.116677745911673
704.0,11.106174530541606
694.0,11.108919292098308
684.0,11.10369327029282
674.0,11.099181178854801
